Date,total_lmp,node_name
7/21/2022 6:00:00 PM,194.32999,WEST INT HUB
7/21/2022 6:00:00 PM,190.63914,WESTERN HUB
7/21/2022 7:00:00 PM,159.16578,AEP GEN HUB
7/21/2022 7:00:00 PM,163.27343,AEP-DAYTON HUB
7/21/2022 7:00:00 PM,163.05159,ATSI GEN HUB
7/21/2022 7:00:00 PM,153.82769,CHICAGO GEN HUB
7/21/2022 7:00:00 PM,160.26861,CHICAGO HUB
7/21/2022 7:00:00 PM,185.51017,DOMINION HUB
7/21/2022 7:00:00 PM,242.61721,EASTERN HUB
7/21/2022 7:00:00 PM,157.11023,N ILLINOIS HUB
7/21/2022 7:00:00 PM,169.17974,NEW JERSEY HUB
7/21/2022 7:00:00 PM,163.29595,OHIO HUB
7/21/2022 7:00:00 PM,173.36277,WEST INT HUB
7/21/2022 7:00:00 PM,166.67373,WESTERN HUB
7/21/2022 8:00:00 PM,134.29263,AEP GEN HUB
7/21/2022 8:00:00 PM,137.34158,AEP-DAYTON HUB
7/21/2022 8:00:00 PM,137.34454,ATSI GEN HUB
7/21/2022 8:00:00 PM,131.50846,CHICAGO GEN HUB
7/21/2022 8:00:00 PM,134.28330,CHICAGO HUB
7/21/2022 8:00:00 PM,156.62543,DOMINION HUB
7/21/2022 8:00:00 PM,183.55610,EASTERN HUB
7/21/2022 8:00:00 PM,133.07787,N ILLINOIS HUB
7/21/2022 8:00:00 PM,139.02039,NEW JERSEY HUB
7/21/2022 8:00:00 PM,137.27914,OHIO HUB
7/21/2022 8:00:00 PM,144.51221,WEST INT HUB
7/21/2022 8:00:00 PM,143.18873,WESTERN HUB
7/21/2022 9:00:00 PM,122.55815,AEP GEN HUB
7/21/2022 9:00:00 PM,125.21505,AEP-DAYTON HUB
7/21/2022 9:00:00 PM,126.32659,ATSI GEN HUB
7/21/2022 9:00:00 PM,119.71438,CHICAGO GEN HUB
7/21/2022 9:00:00 PM,122.06526,CHICAGO HUB
7/21/2022 9:00:00 PM,135.06017,DOMINION HUB
7/21/2022 9:00:00 PM,137.30670,EASTERN HUB
7/21/2022 9:00:00 PM,121.03987,N ILLINOIS HUB
7/21/2022 9:00:00 PM,127.73940,NEW JERSEY HUB
7/21/2022 9:00:00 PM,125.17569,OHIO HUB
7/21/2022 9:00:00 PM,129.37555,WEST INT HUB
7/21/2022 9:00:00 PM,132.85592,WESTERN HUB
7/21/2022 10:00:00 PM,101.58763,AEP GEN HUB
7/21/2022 10:00:00 PM,103.88193,AEP-DAYTON HUB
7/21/2022 10:00:00 PM,104.93750,ATSI GEN HUB
7/21/2022 10:00:00 PM,99.76284,CHICAGO GEN HUB
7/21/2022 10:00:00 PM,101.64380,CHICAGO HUB
7/21/2022 10:00:00 PM,110.09809,DOMINION HUB
7/21/2022 10:00:00 PM,115.57637,EASTERN HUB
7/21/2022 10:00:00 PM,100.80227,N ILLINOIS HUB
7/21/2022 10:00:00 PM,113.15185,NEW JERSEY HUB
7/21/2022 10:00:00 PM,103.93848,OHIO HUB
7/21/2022 10:00:00 PM,106.43222,WEST INT HUB
7/21/2022 10:00:00 PM,111.27603,WESTERN HUB
7/21/2022 11:00:00 PM,88.90894,AEP GEN HUB
7/21/2022 11:00:00 PM,90.86822,AEP-DAYTON HUB
7/21/2022 11:00:00 PM,91.59318,ATSI GEN HUB
7/21/2022 11:00:00 PM,87.61192,CHICAGO GEN HUB
7/21/2022 11:00:00 PM,89.10455,CHICAGO HUB
7/21/2022 11:00:00 PM,96.59776,DOMINION HUB
7/21/2022 11:00:00 PM,99.06954,EASTERN HUB
7/21/2022 11:00:00 PM,88.40148,N ILLINOIS HUB
7/21/2022 11:00:00 PM,96.88669,NEW JERSEY HUB
7/21/2022 11:00:00 PM,90.99137,OHIO HUB
7/21/2022 11:00:00 PM,93.34166,WEST INT HUB
7/21/2022 11:00:00 PM,94.33207,WESTERN HUB
7/22/2022 12:00:00 AM,80.34263,AEP GEN HUB
7/22/2022 12:00:00 AM,81.45632,AEP-DAYTON HUB
7/22/2022 12:00:00 AM,82.69840,ATSI GEN HUB
7/22/2022 12:00:00 AM,75.46238,CHICAGO GEN HUB
7/22/2022 12:00:00 AM,76.64674,CHICAGO HUB
7/22/2022 12:00:00 AM,86.94606,DOMINION HUB
7/22/2022 12:00:00 AM,90.60578,EASTERN HUB
7/22/2022 12:00:00 AM,76.07791,N ILLINOIS HUB
7/22/2022 12:00:00 AM,90.32933,NEW JERSEY HUB
7/22/2022 12:00:00 AM,81.39867,OHIO HUB
7/22/2022 12:00:00 AM,84.08444,WEST INT HUB
7/22/2022 12:00:00 AM,87.18728,WESTERN HUB
7/22/2022 1:00:00 AM,67.54999,AEP GEN HUB
7/22/2022 1:00:00 AM,68.25138,AEP-DAYTON HUB
7/22/2022 1:00:00 AM,69.35363,ATSI GEN HUB
7/22/2022 1:00:00 AM,62.17892,CHICAGO GEN HUB
7/22/2022 1:00:00 AM,63.13448,CHICAGO HUB
7/22/2022 1:00:00 AM,72.81502,DOMINION HUB
7/22/2022 1:00:00 AM,76.26378,EASTERN HUB
7/22/2022 1:00:00 AM,62.68808,N ILLINOIS HUB
7/22/2022 1:00:00 AM,75.62416,NEW JERSEY HUB
7/22/2022 1:00:00 AM,68.11848,OHIO HUB
7/22/2022 1:00:00 AM,70.49944,WEST INT HUB
7/22/2022 1:00:00 AM,73.78510,WESTERN HUB
7/22/2022 2:00:00 AM,56.18421,AEP GEN HUB
7/22/2022 2:00:00 AM,56.53731,AEP-DAYTON HUB
7/22/2022 2:00:00 AM,57.49977,ATSI GEN HUB
7/22/2022 2:00:00 AM,50.57869,CHICAGO GEN HUB
7/22/2022 2:00:00 AM,51.29449,CHICAGO HUB
7/22/2022 2:00:00 AM,60.23176,DOMINION HUB
7/22/2022 2:00:00 AM,62.60710,EASTERN HUB
7/22/2022 2:00:00 AM,50.95936,N ILLINOIS HUB
7/22/2022 2:00:00 AM,62.05879,NEW JERSEY HUB
7/22/2022 2:00:00 AM,56.36356,OHIO HUB
7/22/2022 2:00:00 AM,58.48944,WEST INT HUB
7/22/2022 2:00:00 AM,60.49916,WESTERN HUB
7/22/2022 3:00:00 AM,52.65973,AEP GEN HUB
7/22/2022 3:00:00 AM,52.98613,AEP-DAYTON HUB
7/22/2022 3:00:00 AM,53.69749,ATSI GEN HUB
7/22/2022 3:00:00 AM,47.15392,CHICAGO GEN HUB
7/22/2022 3:00:00 AM,47.77452,CHICAGO HUB
7/22/2022 3:00:00 AM,56.37808,DOMINION HUB
7/22/2022 3:00:00 AM,58.15692,EASTERN HUB
7/22/2022 3:00:00 AM,47.48509,N ILLINOIS HUB
7/22/2022 3:00:00 AM,57.59879,NEW JERSEY HUB
7/22/2022 3:00:00 AM,52.82378,OHIO HUB
7/22/2022 3:00:00 AM,54.64333,WEST INT HUB
7/22/2022 3:00:00 AM,56.37114,WESTERN HUB
7/22/2022 4:00:00 AM,52.39394,AEP GEN HUB
7/22/2022 4:00:00 AM,52.77182,AEP-DAYTON HUB
7/22/2022 4:00:00 AM,53.47886,ATSI GEN HUB
7/22/2022 4:00:00 AM,46.89169,CHICAGO GEN HUB
7/22/2022 4:00:00 AM,47.48896,CHICAGO HUB
7/22/2022 4:00:00 AM,56.04998,DOMINION HUB
7/22/2022 4:00:00 AM,57.81461,EASTERN HUB
7/22/2022 4:00:00 AM,47.21059,N ILLINOIS HUB
7/22/2022 4:00:00 AM,57.23176,NEW JERSEY HUB
7/22/2022 4:00:00 AM,52.59226,OHIO HUB
7/22/2022 4:00:00 AM,54.27555,WEST INT HUB
7/22/2022 4:00:00 AM,56.05739,WESTERN HUB
7/22/2022 5:00:00 AM,57.97368,AEP GEN HUB
7/22/2022 5:00:00 AM,58.41102,AEP-DAYTON HUB
7/22/2022 5:00:00 AM,59.47068,ATSI GEN HUB
7/22/2022 5:00:00 AM,52.43646,CHICAGO GEN HUB
7/22/2022 5:00:00 AM,53.10403,CHICAGO HUB
7/22/2022 5:00:00 AM,62.20314,DOMINION HUB
7/22/2022 5:00:00 AM,64.66042,EASTERN HUB
7/22/2022 5:00:00 AM,52.79260,N ILLINOIS HUB
7/22/2022 5:00:00 AM,63.90563,NEW JERSEY HUB
7/22/2022 5:00:00 AM,58.22396,OHIO HUB
7/22/2022 5:00:00 AM,60.28777,WEST INT HUB
7/22/2022 5:00:00 AM,62.48770,WESTERN HUB
7/22/2022 6:00:00 AM,66.89947,AEP GEN HUB
7/22/2022 6:00:00 AM,67.45933,AEP-DAYTON HUB
7/22/2022 6:00:00 AM,68.90318,ATSI GEN HUB
7/22/2022 6:00:00 AM,60.63630,CHICAGO GEN HUB
7/22/2022 6:00:00 AM,61.47495,CHICAGO HUB
7/22/2022 6:00:00 AM,72.10134,DOMINION HUB
7/22/2022 6:00:00 AM,75.04326,EASTERN HUB
7/22/2022 6:00:00 AM,61.10328,N ILLINOIS HUB
7/22/2022 6:00:00 AM,74.11246,NEW JERSEY HUB
7/22/2022 6:00:00 AM,67.23342,OHIO HUB
7/22/2022 6:00:00 AM,69.82722,WEST INT HUB
7/22/2022 6:00:00 AM,72.56332,WESTERN HUB
7/22/2022 7:00:00 AM,76.93631,AEP GEN HUB
7/22/2022 7:00:00 AM,78.02203,AEP-DAYTON HUB
7/22/2022 7:00:00 AM,79.53568,ATSI GEN HUB
7/22/2022 7:00:00 AM,73.14138,CHICAGO GEN HUB
7/22/2022 7:00:00 AM,74.13549,CHICAGO HUB
7/22/2022 7:00:00 AM,82.85156,DOMINION HUB
7/22/2022 7:00:00 AM,87.27069,EASTERN HUB
7/22/2022 7:00:00 AM,73.67891,N ILLINOIS HUB
7/22/2022 7:00:00 AM,86.36159,NEW JERSEY HUB
7/22/2022 7:00:00 AM,77.88885,OHIO HUB
7/22/2022 7:00:00 AM,80.65944,WEST INT HUB
7/22/2022 7:00:00 AM,85.96738,WESTERN HUB
7/22/2022 8:00:00 AM,90.94026,AEP GEN HUB
7/22/2022 8:00:00 AM,92.67558,AEP-DAYTON HUB
7/22/2022 8:00:00 AM,93.92727,ATSI GEN HUB
7/22/2022 8:00:00 AM,88.66530,CHICAGO GEN HUB
7/22/2022 8:00:00 AM,89.96676,CHICAGO HUB
7/22/2022 8:00:00 AM,97.88819,DOMINION HUB
7/22/2022 8:00:00 AM,104.87851,EASTERN HUB
7/22/2022 8:00:00 AM,89.34674,N ILLINOIS HUB
7/22/2022 8:00:00 AM,102.78332,NEW JERSEY HUB
7/22/2022 8:00:00 AM,92.67575,OHIO HUB
7/22/2022 8:00:00 AM,95.35111,WEST INT HUB
7/22/2022 8:00:00 AM,101.48540,WESTERN HUB
7/22/2022 9:00:00 AM,96.76263,AEP GEN HUB
7/22/2022 9:00:00 AM,98.91761,AEP-DAYTON HUB
7/22/2022 9:00:00 AM,99.82545,ATSI GEN HUB
7/22/2022 9:00:00 AM,95.20146,CHICAGO GEN HUB
7/22/2022 9:00:00 AM,96.65974,CHICAGO HUB
7/22/2022 9:00:00 AM,103.64825,DOMINION HUB
7/22/2022 9:00:00 AM,111.53299,EASTERN HUB
7/22/2022 9:00:00 AM,95.96836,N ILLINOIS HUB
7/22/2022 9:00:00 AM,109.03484,NEW JERSEY HUB
7/22/2022 9:00:00 AM,99.01100,OHIO HUB
7/22/2022 9:00:00 AM,101.09055,WEST INT HUB
7/22/2022 9:00:00 AM,107.88301,WESTERN HUB
7/22/2022 10:00:00 AM,104.78894,AEP GEN HUB
7/22/2022 10:00:00 AM,107.63143,AEP-DAYTON HUB
7/22/2022 10:00:00 AM,107.92363,ATSI GEN HUB
7/22/2022 10:00:00 AM,103.50253,CHICAGO GEN HUB
7/22/2022 10:00:00 AM,105.25473,CHICAGO HUB
7/22/2022 10:00:00 AM,112.37099,DOMINION HUB
7/22/2022 10:00:00 AM,122.58498,EASTERN HUB
7/22/2022 10:00:00 AM,104.41946,N ILLINOIS HUB
7/22/2022 10:00:00 AM,119.13610,NEW JERSEY HUB
7/22/2022 10:00:00 AM,107.96337,OHIO HUB
7/22/2022 10:00:00 AM,109.62388,WEST INT HUB
7/22/2022 10:00:00 AM,117.25925,WESTERN HUB
7/22/2022 11:00:00 AM,126.55026,AEP GEN HUB
7/22/2022 11:00:00 AM,129.47348,AEP-DAYTON HUB
7/22/2022 11:00:00 AM,130.92659,ATSI GEN HUB
7/22/2022 11:00:00 AM,123.56923,CHICAGO GEN HUB
7/22/2022 11:00:00 AM,126.19865,CHICAGO HUB
7/22/2022 11:00:00 AM,136.16168,DOMINION HUB
7/22/2022 11:00:00 AM,147.74446,EASTERN HUB
7/22/2022 11:00:00 AM,125.03644,N ILLINOIS HUB
7/22/2022 11:00:00 AM,143.57826,NEW JERSEY HUB
7/22/2022 11:00:00 AM,129.47919,OHIO HUB
7/22/2022 11:00:00 AM,133.04166,WEST INT HUB
7/22/2022 11:00:00 AM,142.25883,WESTERN HUB
7/22/2022 12:00:00 PM,135.34842,AEP GEN HUB
7/22/2022 12:00:00 PM,138.12200,AEP-DAYTON HUB
7/22/2022 12:00:00 PM,141.63931,ATSI GEN HUB
7/22/2022 12:00:00 PM,129.22238,CHICAGO GEN HUB
7/22/2022 12:00:00 PM,137.94732,CHICAGO HUB
7/22/2022 12:00:00 PM,145.46614,DOMINION HUB
7/22/2022 12:00:00 PM,167.44623,EASTERN HUB
7/22/2022 12:00:00 PM,133.52782,N ILLINOIS HUB
7/22/2022 12:00:00 PM,157.53960,NEW JERSEY HUB
7/22/2022 12:00:00 PM,137.93655,OHIO HUB
7/22/2022 12:00:00 PM,145.55333,WEST INT HUB
7/22/2022 12:00:00 PM,155.48696,WESTERN HUB
7/22/2022 1:00:00 PM,155.83657,AEP GEN HUB
7/22/2022 1:00:00 PM,158.80991,AEP-DAYTON HUB
7/22/2022 1:00:00 PM,164.28704,ATSI GEN HUB
7/22/2022 1:00:00 PM,148.46692,CHICAGO GEN HUB
7/22/2022 1:00:00 PM,158.56686,CHICAGO HUB
7/22/2022 1:00:00 PM,167.07828,DOMINION HUB
7/22/2022 1:00:00 PM,202.75437,EASTERN HUB
7/22/2022 1:00:00 PM,153.43021,N ILLINOIS HUB
7/22/2022 1:00:00 PM,183.55478,NEW JERSEY HUB
7/22/2022 1:00:00 PM,158.71701,OHIO HUB
7/22/2022 1:00:00 PM,169.85055,WEST INT HUB
7/22/2022 1:00:00 PM,183.08477,WESTERN HUB
7/22/2022 2:00:00 PM,177.15210,AEP GEN HUB
7/22/2022 2:00:00 PM,180.57118,AEP-DAYTON HUB
7/22/2022 2:00:00 PM,187.17909,ATSI GEN HUB
7/22/2022 2:00:00 PM,170.14630,CHICAGO GEN HUB
7/22/2022 2:00:00 PM,180.10863,CHICAGO HUB
7/22/2022 2:00:00 PM,186.42312,DOMINION HUB
7/22/2022 2:00:00 PM,230.94674,EASTERN HUB
7/22/2022 2:00:00 PM,175.14925,N ILLINOIS HUB
7/22/2022 2:00:00 PM,204.04177,NEW JERSEY HUB
7/22/2022 2:00:00 PM,180.41789,OHIO HUB
7/22/2022 2:00:00 PM,193.95166,WEST INT HUB
7/22/2022 2:00:00 PM,204.30258,WESTERN HUB
7/22/2022 3:00:00 PM,184.34131,AEP GEN HUB
7/22/2022 3:00:00 PM,189.10248,AEP-DAYTON HUB
7/22/2022 3:00:00 PM,190.68886,ATSI GEN HUB
7/22/2022 3:00:00 PM,176.31438,CHICAGO GEN HUB
7/22/2022 3:00:00 PM,186.86410,CHICAGO HUB
7/22/2022 3:00:00 PM,192.31100,DOMINION HUB
7/22/2022 3:00:00 PM,250.41797,EASTERN HUB
7/22/2022 3:00:00 PM,181.74779,N ILLINOIS HUB
7/22/2022 3:00:00 PM,216.84269,NEW JERSEY HUB
7/22/2022 3:00:00 PM,189.07177,OHIO HUB
7/22/2022 3:00:00 PM,200.66499,WEST INT HUB
7/22/2022 3:00:00 PM,212.73435,WESTERN HUB
7/22/2022 4:00:00 PM,204.34973,AEP GEN HUB
7/22/2022 4:00:00 PM,207.98992,AEP-DAYTON HUB
7/22/2022 4:00:00 PM,214.03068,ATSI GEN HUB
7/22/2022 4:00:00 PM,195.30715,CHICAGO GEN HUB
7/22/2022 4:00:00 PM,206.82917,CHICAGO HUB
7/22/2022 4:00:00 PM,213.50668,DOMINION HUB
7/22/2022 4:00:00 PM,301.39937,EASTERN HUB
7/22/2022 4:00:00 PM,201.29866,N ILLINOIS HUB
7/22/2022 4:00:00 PM,241.53737,NEW JERSEY HUB
7/22/2022 4:00:00 PM,207.67247,OHIO HUB
7/22/2022 4:00:00 PM,223.65888,WEST INT HUB
7/22/2022 4:00:00 PM,235.86435,WESTERN HUB
7/22/2022 5:00:00 PM,202.12421,AEP GEN HUB
7/22/2022 5:00:00 PM,207.01739,AEP-DAYTON HUB
7/22/2022 5:00:00 PM,207.85409,ATSI GEN HUB
7/22/2022 5:00:00 PM,194.52946,CHICAGO GEN HUB
7/22/2022 5:00:00 PM,205.46002,CHICAGO HUB
7/22/2022 5:00:00 PM,234.32765,DOMINION HUB
7/22/2022 5:00:00 PM,335.75843,EASTERN HUB
7/22/2022 5:00:00 PM,200.49941,N ILLINOIS HUB
7/22/2022 5:00:00 PM,230.95107,NEW JERSEY HUB
7/22/2022 5:00:00 PM,206.99927,OHIO HUB
7/22/2022 5:00:00 PM,225.00054,WEST INT HUB
7/22/2022 5:00:00 PM,222.61435,WESTERN HUB
7/22/2022 6:00:00 PM,177.71105,AEP GEN HUB
7/22/2022 6:00:00 PM,181.25185,AEP-DAYTON HUB
7/22/2022 6:00:00 PM,182.60431,ATSI GEN HUB
7/22/2022 6:00:00 PM,170.95676,CHICAGO GEN HUB
7/22/2022 6:00:00 PM,179.36992,CHICAGO HUB
7/22/2022 6:00:00 PM,211.17333,DOMINION HUB
7/22/2022 6:00:00 PM,314.16034,EASTERN HUB
7/22/2022 6:00:00 PM,175.37117,N ILLINOIS HUB
7/22/2022 6:00:00 PM,198.48689,NEW JERSEY HUB
7/22/2022 6:00:00 PM,180.94881,OHIO HUB
7/22/2022 6:00:00 PM,196.41554,WEST INT HUB
7/22/2022 6:00:00 PM,193.33269,WESTERN HUB
7/22/2022 7:00:00 PM,146.92052,AEP GEN HUB
7/22/2022 7:00:00 PM,150.40938,AEP-DAYTON HUB
7/22/2022 7:00:00 PM,149.97090,ATSI GEN HUB
7/22/2022 7:00:00 PM,142.00992,CHICAGO GEN HUB
7/22/2022 7:00:00 PM,149.34504,CHICAGO HUB
7/22/2022 7:00:00 PM,173.10960,DOMINION HUB
7/22/2022 7:00:00 PM,279.26579,EASTERN HUB
7/22/2022 7:00:00 PM,145.79810,N ILLINOIS HUB
7/22/2022 7:00:00 PM,162.04944,NEW JERSEY HUB
7/22/2022 7:00:00 PM,150.40953,OHIO HUB
7/22/2022 7:00:00 PM,159.61721,WEST INT HUB
7/22/2022 7:00:00 PM,158.36529,WESTERN HUB
7/22/2022 8:00:00 PM,135.45052,AEP GEN HUB
7/22/2022 8:00:00 PM,139.06827,AEP-DAYTON HUB
7/22/2022 8:00:00 PM,137.70750,ATSI GEN HUB
7/22/2022 8:00:00 PM,132.78523,CHICAGO GEN HUB
7/22/2022 8:00:00 PM,135.57465,CHICAGO HUB
7/22/2022 8:00:00 PM,160.38995,DOMINION HUB
7/22/2022 8:00:00 PM,188.06758,EASTERN HUB
7/22/2022 8:00:00 PM,134.34423,N ILLINOIS HUB
7/22/2022 8:00:00 PM,142.04982,NEW JERSEY HUB
7/22/2022 8:00:00 PM,138.92869,OHIO HUB
7/22/2022 8:00:00 PM,146.53332,WEST INT HUB
7/22/2022 8:00:00 PM,142.93717,WESTERN HUB
7/22/2022 9:00:00 PM,120.50105,AEP GEN HUB
7/22/2022 9:00:00 PM,123.60246,AEP-DAYTON HUB
7/22/2022 9:00:00 PM,123.08022,ATSI GEN HUB
7/22/2022 9:00:00 PM,117.72284,CHICAGO GEN HUB
7/22/2022 9:00:00 PM,119.93754,CHICAGO HUB
7/22/2022 9:00:00 PM,136.73266,DOMINION HUB
7/22/2022 9:00:00 PM,143.40279,EASTERN HUB
7/22/2022 9:00:00 PM,118.95857,N ILLINOIS HUB
7/22/2022 9:00:00 PM,126.72971,NEW JERSEY HUB
7/22/2022 9:00:00 PM,123.43228,OHIO HUB
7/22/2022 9:00:00 PM,128.53332,WEST INT HUB
7/22/2022 9:00:00 PM,127.33572,WESTERN HUB
7/22/2022 10:00:00 PM,101.81631,AEP GEN HUB
7/22/2022 10:00:00 PM,104.19300,AEP-DAYTON HUB
7/22/2022 10:00:00 PM,104.91977,ATSI GEN HUB
7/22/2022 10:00:00 PM,99.90284,CHICAGO GEN HUB
7/22/2022 10:00:00 PM,101.73398,CHICAGO HUB
7/22/2022 10:00:00 PM,109.27558,DOMINION HUB
7/22/2022 10:00:00 PM,114.55275,EASTERN HUB
7/22/2022 10:00:00 PM,100.89054,N ILLINOIS HUB
7/22/2022 10:00:00 PM,112.24623,NEW JERSEY HUB
7/22/2022 10:00:00 PM,104.17510,OHIO HUB
7/22/2022 10:00:00 PM,105.99222,WEST INT HUB
7/22/2022 10:00:00 PM,112.14092,WESTERN HUB
7/22/2022 11:00:00 PM,90.27815,AEP GEN HUB
7/22/2022 11:00:00 PM,92.17381,AEP-DAYTON HUB
7/22/2022 11:00:00 PM,92.65090,ATSI GEN HUB
7/22/2022 11:00:00 PM,88.55569,CHICAGO GEN HUB
7/22/2022 11:00:00 PM,90.04181,CHICAGO HUB
7/22/2022 11:00:00 PM,97.37260,DOMINION HUB
7/22/2022 11:00:00 PM,100.96673,EASTERN HUB
7/22/2022 11:00:00 PM,89.34693,N ILLINOIS HUB
7/22/2022 11:00:00 PM,99.18988,NEW JERSEY HUB
7/22/2022 11:00:00 PM,92.26587,OHIO HUB
7/22/2022 11:00:00 PM,94.11222,WEST INT HUB
7/22/2022 11:00:00 PM,96.60936,WESTERN HUB
7/23/2022 12:00:00 AM,79.47157,AEP GEN HUB
7/23/2022 12:00:00 AM,80.40217,AEP-DAYTON HUB
7/23/2022 12:00:00 AM,81.75795,ATSI GEN HUB
7/23/2022 12:00:00 AM,72.67330,CHICAGO GEN HUB
7/23/2022 12:00:00 AM,73.80877,CHICAGO HUB
7/23/2022 12:00:00 AM,85.14245,DOMINION HUB
7/23/2022 12:00:00 AM,88.57131,EASTERN HUB
7/23/2022 12:00:00 AM,73.29164,N ILLINOIS HUB
7/23/2022 12:00:00 AM,87.53455,NEW JERSEY HUB
7/23/2022 12:00:00 AM,80.23273,OHIO HUB
7/23/2022 12:00:00 AM,82.83222,WEST INT HUB
7/23/2022 12:00:00 AM,85.73249,WESTERN HUB
7/23/2022 1:00:00 AM,70.30973,AEP GEN HUB
7/23/2022 1:00:00 AM,70.64152,AEP-DAYTON HUB
7/23/2022 1:00:00 AM,72.45886,ATSI GEN HUB
7/23/2022 1:00:00 AM,61.86892,CHICAGO GEN HUB
7/23/2022 1:00:00 AM,62.78227,CHICAGO HUB
7/23/2022 1:00:00 AM,75.06524,DOMINION HUB
7/23/2022 1:00:00 AM,78.01885,EASTERN HUB
7/23/2022 1:00:00 AM,62.36384,N ILLINOIS HUB
7/23/2022 1:00:00 AM,77.41460,NEW JERSEY HUB
7/23/2022 1:00:00 AM,70.28088,OHIO HUB
7/23/2022 1:00:00 AM,73.39333,WEST INT HUB
7/23/2022 1:00:00 AM,75.69155,WESTERN HUB
7/23/2022 2:00:00 AM,61.49815,AEP GEN HUB
7/23/2022 2:00:00 AM,61.17004,AEP-DAYTON HUB
7/23/2022 2:00:00 AM,63.65136,ATSI GEN HUB
7/23/2022 2:00:00 AM,50.66353,CHICAGO GEN HUB
7/23/2022 2:00:00 AM,51.35302,CHICAGO HUB
7/23/2022 2:00:00 AM,65.66296,DOMINION HUB
7/23/2022 2:00:00 AM,67.77934,EASTERN HUB
7/23/2022 2:00:00 AM,51.03407,N ILLINOIS HUB
7/23/2022 2:00:00 AM,67.60018,NEW JERSEY HUB
7/23/2022 2:00:00 AM,60.61298,OHIO HUB
7/23/2022 2:00:00 AM,64.42666,WEST INT HUB
7/23/2022 2:00:00 AM,66.18270,WESTERN HUB
7/23/2022 3:00:00 AM,56.04710,AEP GEN HUB
7/23/2022 3:00:00 AM,56.17539,AEP-DAYTON HUB
7/23/2022 3:00:00 AM,57.44386,ATSI GEN HUB
7/23/2022 3:00:00 AM,47.00092,CHICAGO GEN HUB
7/23/2022 3:00:00 AM,47.68921,CHICAGO HUB
7/23/2022 3:00:00 AM,59.74002,DOMINION HUB
7/23/2022 3:00:00 AM,60.88412,EASTERN HUB
7/23/2022 3:00:00 AM,47.42143,N ILLINOIS HUB
7/23/2022 3:00:00 AM,61.63073,NEW JERSEY HUB
7/23/2022 3:00:00 AM,55.87140,OHIO HUB
7/23/2022 3:00:00 AM,58.27277,WEST INT HUB
7/23/2022 3:00:00 AM,60.43624,WESTERN HUB
7/23/2022 4:00:00 AM,54.58921,AEP GEN HUB
7/23/2022 4:00:00 AM,55.76146,AEP-DAYTON HUB
7/23/2022 4:00:00 AM,56.03772,ATSI GEN HUB
7/23/2022 4:00:00 AM,43.36315,CHICAGO GEN HUB
7/23/2022 4:00:00 AM,44.08436,CHICAGO HUB
7/23/2022 4:00:00 AM,57.88842,DOMINION HUB
7/23/2022 4:00:00 AM,59.47370,EASTERN HUB
7/23/2022 4:00:00 AM,43.96745,N ILLINOIS HUB
7/23/2022 4:00:00 AM,59.15053,NEW JERSEY HUB
7/23/2022 4:00:00 AM,55.82304,OHIO HUB
7/23/2022 4:00:00 AM,56.46722,WEST INT HUB
7/23/2022 4:00:00 AM,58.24874,WESTERN HUB
7/23/2022 5:00:00 AM,54.28315,AEP GEN HUB
7/23/2022 5:00:00 AM,55.52617,AEP-DAYTON HUB
7/23/2022 5:00:00 AM,55.81499,ATSI GEN HUB
7/23/2022 5:00:00 AM,43.87084,CHICAGO GEN HUB
7/23/2022 5:00:00 AM,44.57044,CHICAGO HUB
7/23/2022 5:00:00 AM,57.49411,DOMINION HUB
7/23/2022 5:00:00 AM,58.91674,EASTERN HUB
7/23/2022 5:00:00 AM,44.43656,N ILLINOIS HUB
7/23/2022 5:00:00 AM,58.50570,NEW JERSEY HUB
7/23/2022 5:00:00 AM,55.60869,OHIO HUB
7/23/2022 5:00:00 AM,56.11944,WEST INT HUB
7/23/2022 5:00:00 AM,57.84249,WESTERN HUB
7/23/2022 6:00:00 AM,54.51263,AEP GEN HUB
7/23/2022 6:00:00 AM,55.73298,AEP-DAYTON HUB
7/23/2022 6:00:00 AM,55.91931,ATSI GEN HUB
7/23/2022 6:00:00 AM,44.32807,CHICAGO GEN HUB
7/23/2022 6:00:00 AM,45.01145,CHICAGO HUB
7/23/2022 6:00:00 AM,57.81171,DOMINION HUB
7/23/2022 6:00:00 AM,59.20558,EASTERN HUB
7/23/2022 6:00:00 AM,44.86059,N ILLINOIS HUB
7/23/2022 6:00:00 AM,58.69077,NEW JERSEY HUB
7/23/2022 6:00:00 AM,55.79204,OHIO HUB
7/23/2022 6:00:00 AM,56.39555,WEST INT HUB
7/23/2022 6:00:00 AM,57.97916,WESTERN HUB
7/23/2022 7:00:00 AM,56.04394,AEP GEN HUB
7/23/2022 7:00:00 AM,57.34135,AEP-DAYTON HUB
7/23/2022 7:00:00 AM,57.77272,ATSI GEN HUB
7/23/2022 7:00:00 AM,47.83407,CHICAGO GEN HUB
7/23/2022 7:00:00 AM,48.55050,CHICAGO HUB
7/23/2022 7:00:00 AM,59.45884,DOMINION HUB
7/23/2022 7:00:00 AM,61.27311,EASTERN HUB
7/23/2022 7:00:00 AM,48.34548,N ILLINOIS HUB
7/23/2022 7:00:00 AM,60.41637,NEW JERSEY HUB
7/23/2022 7:00:00 AM,57.39935,OHIO HUB
7/23/2022 7:00:00 AM,58.20444,WEST INT HUB
